start,end,n_points,peak_score
2007-08-18 16:41:00,2007-08-18 16:41:00,1,0.21688241
2007-08-18 17:46:00,2007-08-18 17:46:00,1,0.2466632
2007-08-19 05:50:30,2007-08-19 05:50:30,1,0.22157998
2007-08-19 18:11:30,2007-08-19 18:11:30,1,0.2170576
2007-08-11 01:26:30,2007-08-11 01:26:30,1,0.3474416
2007-09-26 20:41:30,2007-09-26 20:41:30,1,0.25352997
2007-09-27 03:42:30,2007-09-27 03:42:30,1,0.2144679
2007-09-27 18:49:00,2007-09-27 18:49:00,1,0.24488544
2007-09-29 07:50:30,2007-09-29 07:50:30,1,0.28112882
2007-09-29 11:34:30,2007-09-29 11:34:30,1,0.32394353
2007-09-29 11:52:30,2007-09-29 11:52:30,1,0.63162094
2007-09-29 11:54:00,2007-09-29 11:54:00,1,0.31914452
2007-09-29 11:57:00,2007-09-29 11:57:00,1,0.44425467
2007-09-29 20:49:00,2007-09-29 20:49:00,1,0.21578048
2007-09-29 23:21:00,2007-09-29 23:21:00,1,0.21570106
2007-09-30 02:17:00,2007-09-30 02:17:00,1,0.21200328
2007-09-30 05:53:00,2007-09-30 05:53:00,1,0.22827548
2007-09-30 10:17:00,2007-09-30 10:17:00,1,0.22911985
2007-09-30 14:28:30,2007-09-30 14:28:30,1,0.22350022
2007-10-01 12:02:00,2007-10-01 12:02:00,1,0.21811877
2007-09-12 09:29:00,2007-09-12 09:29:00,1,0.21381155
2007-10-03 11:13:00,2007-10-03 11:13:00,1,0.22217794
2007-10-03 18:36:30,2007-10-03 18:36:30,1,0.23279886
2007-10-03 18:52:30,2007-10-03 18:52:30,1,0.21505077
2007-10-04 11:05:30,2007-10-04 11:05:30,1,0.2140271
2007-10-05 04:01:00,2007-10-05 04:01:00,1,0.23086654
2007-10-05 08:41:00,2007-10-05 08:41:00,1,0.22970992
2007-10-05 18:33:00,2007-10-05 18:33:00,1,0.21779607
2007-10-05 18:52:00,2007-10-05 18:52:00,1,0.23665853
2007-10-05 22:30:30,2007-10-05 22:30:30,1,0.23688748
2007-10-06 03:58:30,2007-10-06 03:58:30,1,0.2766286
2007-10-06 17:05:00,2007-10-06 17:05:00,1,0.21622859
2007-10-18 04:25:00,2007-10-18 04:25:00,1,0.2780777
2007-10-18 05:17:00,2007-10-18 05:17:00,1,0.22028542
2007-10-18 12:17:00,2007-10-18 12:17:00,1,0.21923658
2007-10-20 04:27:30,2007-10-20 04:27:30,1,0.30446568
2007-10-02 00:14:00,2007-10-02 00:14:00,1,0.22846285
2007-09-14 01:29:00,2007-09-14 01:29:00,1,0.22697867
2007-09-14 02:50:30,2007-09-14 02:50:30,1,0.22181478
2007-09-14 18:19:30,2007-09-14 18:19:30,1,0.23678291
2007-09-15 03:00:00,2007-09-15 03:00:00,1,0.24923992
2007-09-15 20:57:00,2007-09-15 20:57:00,1,0.228899
2007-09-16 18:38:30,2007-09-16 18:38:30,1,0.2228902
2007-09-16 20:06:30,2007-09-16 20:06:30,1,0.24884792
2007-09-17 05:50:00,2007-09-17 05:50:00,1,0.295356
2007-09-17 19:14:30,2007-09-17 19:14:30,1,0.2132112
2007-09-17 22:30:30,2007-09-17 22:30:30,1,0.22024433
2007-09-18 03:18:30,2007-09-18 03:18:30,1,0.2170874
2007-09-18 05:58:30,2007-09-18 05:58:30,1,0.21273245
2007-09-18 14:25:00,2007-09-18 14:25:00,1,0.22910033
2007-09-18 14:34:00,2007-09-18 14:34:00,1,0.22192673
2007-09-18 16:03:30,2007-09-18 16:03:30,1,0.22951235
2007-09-26 06:35:30,2007-09-26 06:35:30,1,0.2239129
2007-09-19 02:57:00,2007-09-19 02:57:00,1,0.21894649
2007-09-19 05:05:00,2007-09-19 05:05:00,1,0.26905724
2007-09-19 08:29:00,2007-09-19 08:29:00,1,0.2230109
2007-09-19 19:50:30,2007-09-19 19:50:30,1,0.2532906
2007-09-20 07:56:30,2007-09-20 07:56:30,1,0.22568291
2007-09-20 21:25:00,2007-09-20 21:25:00,1,0.2174443
2007-09-21 00:43:30,2007-09-21 00:43:30,1,0.2186469
2007-09-21 02:43:30,2007-09-21 02:43:30,1,0.23799874
2007-09-21 04:25:00,2007-09-21 04:25:00,1,0.2599537
2007-09-22 05:34:30,2007-09-22 05:34:30,1,0.22219056
2007-09-23 07:01:30,2007-09-23 07:01:30,1,0.24405707
2007-09-23 13:54:30,2007-09-23 13:54:30,1,0.23067474
2007-09-24 01:21:00,2007-09-24 01:21:00,1,0.2329992
2007-09-24 08:12:30,2007-09-24 08:12:30,1,0.21976823
2007-09-24 08:14:30,2007-09-24 08:14:30,1,0.23829104
2007-09-18 18:35:30,2007-09-18 18:35:30,1,0.2455507
2010-12-07 11:37:00,2010-12-07 11:37:00,1,0.24504142
2010-12-07 13:13:00,2010-12-07 13:13:00,1,0.22881292
2010-12-07 13:32:30,2010-12-07 13:32:30,1,0.28745046
2010-12-07 18:46:30,2010-12-07 18:46:30,1,0.26869524
2010-12-07 19:21:00,2010-12-07 19:21:00,1,0.21812068
2010-12-07 21:21:30,2010-12-07 21:21:30,1,0.21879295
2010-12-07 21:50:30,2010-12-07 21:50:30,1,0.2518819
2010-12-08 00:12:00,2010-12-08 00:12:00,1,0.22540067
2010-12-09 00:02:30,2010-12-09 00:02:30,1,0.21194799
2010-12-09 01:29:00,2010-12-09 01:29:00,1,0.22923873
2010-12-09 07:21:00,2010-12-09 07:21:00,1,0.2143157
2010-12-10 10:09:00,2010-12-10 10:09:00,1,0.23038805
2010-12-10 13:08:30,2010-12-10 13:08:30,1,0.22925612
2010-12-11 07:21:00,2010-12-11 07:21:00,1,0.2254595
2009-04-10 15:05:00,2009-04-10 15:05:00,1,0.23529254
2010-12-11 12:01:00,2010-12-11 12:01:00,1,0.23737928
2010-12-11 12:12:30,2010-12-11 12:12:30,1,0.28154406
2010-12-11 12:25:00,2010-12-11 12:25:00,1,0.2400468
2010-12-11 17:38:00,2010-12-11 17:38:00,1,0.21327099
2010-12-11 19:45:00,2010-12-11 19:45:00,1,0.21380919
2010-12-11 22:02:30,2010-12-11 22:02:30,1,0.24620613
2010-12-12 01:08:30,2010-12-12 01:08:30,1,0.235051
2010-12-12 11:07:00,2010-12-12 11:07:00,1,0.2501285
2010-12-12 18:06:30,2010-12-12 18:06:30,1,0.21177995
2010-12-13 03:07:00,2010-12-13 03:07:00,1,0.24328643
2010-12-14 00:06:30,2010-12-14 00:06:30,1,0.23124105
2010-12-14 05:02:30,2010-12-14 05:02:30,1,0.21258464
2010-12-14 17:25:00,2010-12-14 17:25:00,1,0.21980703
2010-12-14 20:22:30,2010-12-14 20:22:30,1,0.2131933
2010-12-16 05:38:30,2010-12-16 05:38:30,1,0.22639985
2010-12-11 11:26:30,2010-12-11 11:26:30,1,0.21165742
2010-11-24 18:04:00,2010-11-24 18:04:00,1,0.21871582
2010-11-24 23:00:30,2010-11-24 23:00:30,1,0.22358172
2010-11-25 11:45:00,2010-11-25 11:45:00,1,0.23423898
2010-11-27 00:01:00,2010-11-27 00:01:00,1,0.2299651
2010-11-27 13:31:00,2010-11-27 13:31:00,1,0.22112545
2010-11-27 18:30:30,2010-11-27 18:30:30,1,0.25554827
2010-11-27 19:26:00,2010-11-27 19:26:00,1,0.22707568
2010-11-28 04:06:30,2010-11-28 04:06:30,1,0.21657185
2010-11-29 01:45:00,2010-11-29 01:45:00,1,0.23551577
2010-11-29 07:37:30,2010-11-29 07:37:30,1,0.22333775
2010-11-29 20:20:30,2010-11-29 20:20:30,1,0.24602298
2010-11-30 00:30:30,2010-11-30 00:30:30,1,0.2444926
2010-11-30 20:18:30,2010-11-30 20:18:30,1,0.22569345
2010-11-30 20:59:30,2010-11-30 20:59:30,1,0.2967011
2010-12-01 00:49:00,2010-12-01 00:49:00,1,0.2296631
2010-12-06 23:53:00,2010-12-06 23:53:00,1,0.21509372
2010-12-01 13:29:00,2010-12-01 13:29:00,1,0.21425666
2010-12-02 01:45:00,2010-12-02 01:45:00,1,0.2698813
2010-12-02 06:14:30,2010-12-02 06:14:30,1,0.214962
2010-12-02 18:21:00,2010-12-02 18:21:00,1,0.22315077
2010-12-02 23:02:30,2010-12-02 23:02:30,1,0.23113805
2010-12-03 00:18:00,2010-12-03 00:18:00,1,0.21903408
2010-12-03 02:43:30,2010-12-03 02:43:30,1,0.2136482
2010-12-03 11:21:30,2010-12-03 11:21:30,1,0.23426023
2010-12-03 21:34:30,2010-12-03 21:34:30,1,0.24802876
2010-12-04 01:54:00,2010-12-04 01:54:00,1,0.22550917
2010-12-04 14:41:00,2010-12-04 14:41:00,1,0.23642203
2010-12-04 15:16:30,2010-12-04 15:16:30,1,0.21615534
2010-12-05 15:34:30,2010-12-05 15:34:30,1,0.39285645
2010-12-06 05:48:30,2010-12-06 05:48:30,1,0.21144408
2010-12-06 23:46:30,2010-12-06 23:46:30,1,0.23903781
2010-12-01 06:22:30,2010-12-01 06:22:30,1,0.21365838
2011-01-07 18:25:00,2011-01-07 18:25:00,1,0.21201035
2011-01-08 01:13:30,2011-01-08 01:13:30,1,0.26119897
2011-01-08 19:13:00,2011-01-08 19:13:00,1,0.21739087
2011-01-11 16:22:30,2011-01-11 16:22:30,1,0.21428382
2011-01-13 01:25:00,2011-01-13 01:25:00,1,0.2197983
2011-01-13 04:27:30,2011-01-13 04:27:30,1,0.21481213
2011-01-13 19:53:00,2011-01-13 19:53:00,1,0.22215395
2011-01-15 01:29:00,2011-01-15 01:29:00,1,0.22986136
2011-01-15 22:06:30,2011-01-15 22:06:30,1,0.22974978
2011-01-16 03:29:00,2011-01-16 03:29:00,1,0.21237466
2011-01-16 18:35:00,2011-01-16 18:35:00,1,0.21209027
2011-01-16 21:37:00,2011-01-16 21:37:00,1,0.21949849
2011-01-17 11:31:30,2011-01-17 11:31:30,1,0.23006615
2011-01-17 17:16:00,2011-01-17 17:16:00,1,0.2725718
2010-12-16 09:53:00,2010-12-16 09:53:00,1,0.22329968
2011-01-20 06:22:30,2011-01-20 06:22:30,1,0.21885867
2011-01-20 12:59:30,2011-01-20 12:59:30,1,0.21983407
2011-01-21 20:33:00,2011-01-21 20:33:00,1,0.22728011
2011-01-23 08:54:30,2011-01-23 08:54:30,1,0.21964891
2011-01-23 14:14:30,2011-01-23 14:14:30,1,0.216153
2011-01-23 15:13:00,2011-01-23 15:13:00,1,0.21683894
2011-01-24 00:46:30,2011-01-24 00:46:30,1,0.22483635
2011-01-24 20:30:30,2011-01-24 20:30:30,1,0.26761568
2011-01-25 08:28:00,2011-01-25 08:28:00,1,0.2238365
2011-01-25 21:33:00,2011-01-25 21:33:00,1,0.23086242
2011-01-25 21:42:30,2011-01-25 21:42:30,1,0.2204087
2011-01-27 00:14:30,2011-01-27 00:14:30,1,0.21229272
2011-01-27 23:45:00,2011-01-27 23:45:00,1,0.21968232
2011-01-30 20:11:30,2011-01-30 20:11:30,1,0.2344674
2011-01-30 23:26:30,2011-01-30 23:26:30,1,0.23063113
2011-01-19 10:41:00,2011-01-19 10:41:00,1,0.21588255
2010-12-16 11:50:30,2010-12-16 11:50:30,1,0.23702316
2010-12-17 09:30:00,2010-12-17 09:30:00,1,0.2413713
2010-12-17 17:42:30,2010-12-17 17:42:30,1,0.22575203
2010-12-18 00:17:30,2010-12-18 00:17:30,1,0.23244788
2010-12-18 07:21:00,2010-12-18 07:21:00,1,0.21674071
2010-12-20 11:26:30,2010-12-20 11:26:30,1,0.21425453
2010-12-20 16:30:30,2010-12-20 16:30:30,1,0.25068226
2010-12-22 22:22:30,2010-12-22 22:22:30,1,0.2620831
2010-12-23 12:46:30,2010-12-23 12:46:30,1,0.2320817
2010-12-23 19:10:30,2010-12-23 19:10:30,1,0.21162593
2010-12-24 12:11:00,2010-12-24 12:11:00,1,0.25542992
2010-12-25 06:01:00,2010-12-25 06:01:00,1,0.21645989
2010-12-26 09:34:30,2010-12-26 09:34:30,1,0.27435437
2010-12-26 12:52:00,2010-12-26 12:52:00,1,0.21562456
2010-12-27 04:01:00,2010-12-27 04:01:00,1,0.21794991
2011-01-07 15:10:30,2011-01-07 15:10:30,1,0.23496234
2010-12-27 08:35:30,2010-12-27 08:35:30,1,0.25105098
2010-12-27 10:44:00,2010-12-27 10:44:00,1,0.2235773
2010-12-28 20:13:00,2010-12-28 20:13:00,1,0.22193322
2010-12-29 14:22:30,2010-12-29 14:22:30,1,0.21493742
2010-12-30 00:51:00,2010-12-30 00:51:00,1,0.22705066
2010-12-30 04:51:30,2010-12-30 04:51:30,1,0.21240065
2010-12-30 09:42:30,2010-12-30 09:42:30,1,0.25877088
2011-01-02 06:46:30,2011-01-02 06:46:30,1,0.21185395
2011-01-02 20:43:30,2011-01-02 20:43:30,1,0.21365418
2011-01-05 08:14:30,2011-01-05 08:14:30,1,0.22367463
2011-01-06 17:09:00,2011-01-06 17:09:00,1,0.21338092
2011-01-06 20:11:30,2011-01-06 20:11:30,1,0.2155554
2011-01-06 21:54:30,2011-01-06 21:54:30,1,0.24374355
2011-01-06 22:25:00,2011-01-06 22:25:00,1,0.21216917
2011-01-07 09:10:30,2011-01-07 09:10:30,1,0.21327008
2010-12-27 05:14:30,2010-12-27 05:14:30,1,0.21837747
2010-10-16 06:54:30,2010-10-16 06:54:30,1,0.23120601
2010-10-16 15:13:00,2010-10-16 15:13:00,1,0.23150751
2010-10-17 11:33:00,2010-10-17 11:33:00,1,0.21907651
2010-10-18 01:10:30,2010-10-18 01:10:30,1,0.26211005
2010-10-19 06:38:30,2010-10-19 06:38:30,1,0.23475999
2010-10-19 17:02:30,2010-10-19 17:02:30,1,0.22403793
2010-10-19 22:46:30,2010-10-19 22:46:30,1,0.21788168
2010-10-21 23:47:30,2010-10-21 23:47:30,1,0.23054042
2010-10-22 21:21:00,2010-10-22 21:21:00,1,0.23113026
2010-10-23 00:03:30,2010-10-23 00:03:30,1,0.2178808
2010-10-23 08:54:30,2010-10-23 08:54:30,1,0.21211448
2010-10-23 20:43:30,2010-10-23 20:43:30,1,0.21804568
2010-10-25 09:55:00,2010-10-25 09:55:00,1,0.23954956
2010-10-26 08:01:00,2010-10-26 08:01:00,1,0.2125209
2010-11-24 13:37:00,2010-11-24 13:37:00,1,0.23270547
2010-10-26 11:00:30,2010-10-26 11:00:30,1,0.22881052
2010-10-26 17:21:00,2010-10-26 17:21:00,1,0.31472072
2010-10-26 17:24:00,2010-10-26 17:24:00,1,0.42932314
2010-10-26 21:39:30,2010-10-26 21:39:30,1,0.23702905
2010-10-27 05:05:30,2010-10-27 05:05:30,1,0.2875852
2010-10-27 15:53:30,2010-10-27 15:53:30,1,0.21546313
2010-10-28 09:13:00,2010-10-28 09:13:00,1,0.2310784
2010-10-28 09:53:00,2010-10-28 09:53:00,1,0.22791117
2010-10-29 14:04:30,2010-10-29 14:04:30,1,0.21865371
2010-10-30 04:54:30,2010-10-30 04:54:30,1,0.2462289
2010-10-30 21:42:30,2010-10-30 21:42:30,1,0.21774684
2010-10-31 13:50:30,2010-10-31 13:50:30,1,0.21728314
2010-11-01 10:36:00,2010-11-01 10:36:00,1,0.21851243
2010-11-01 16:43:30,2010-11-01 16:43:30,1,0.21152504
2010-11-01 23:24:30,2010-11-01 23:24:30,1,0.25225532
2010-10-26 09:58:30,2010-10-26 09:58:30,1,0.24655958
2010-09-20 17:50:30,2010-09-20 17:50:30,1,0.25233024
2010-09-21 19:32:30,2010-09-21 19:32:30,1,0.22027521
2010-09-22 03:37:30,2010-09-22 03:37:30,1,0.24174656
2010-09-22 14:27:30,2010-09-22 14:27:30,1,0.25103688
2010-09-23 20:59:30,2010-09-23 20:59:30,1,0.25364488
2010-09-24 06:06:30,2010-09-24 06:06:30,1,0.21262993
2010-09-24 15:06:00,2010-09-24 15:06:00,1,0.24173154
2010-09-27 13:50:30,2010-09-27 13:50:30,1,0.21178451
2010-09-28 01:16:00,2010-09-28 01:16:00,1,0.22863282
2010-09-28 14:19:00,2010-09-28 14:19:00,1,0.22040965
2010-09-28 16:49:30,2010-09-28 16:49:30,1,0.22500375
2010-09-29 21:40:30,2010-09-29 21:40:30,1,0.28234348
2010-10-01 03:13:00,2010-10-01 03:13:00,1,0.2240896
2010-10-01 12:21:00,2010-10-01 12:21:00,1,0.2821735
2010-10-02 17:55:00,2010-10-02 17:55:00,1,0.2195172
2010-10-14 00:14:30,2010-10-14 00:14:30,1,0.22411026
2010-10-04 05:08:00,2010-10-04 05:08:00,1,0.21458575
2010-10-04 07:31:00,2010-10-04 07:31:00,1,0.23555179
2010-10-05 07:23:00,2010-10-05 07:23:00,1,0.21794169
2010-10-05 19:05:30,2010-10-05 19:05:30,1,0.21295084
2010-10-06 09:30:30,2010-10-06 09:30:30,1,0.21309456
2010-10-07 00:57:00,2010-10-07 00:57:00,1,0.22275807
2010-10-07 03:16:30,2010-10-07 03:16:30,1,0.21660544
2010-10-08 19:02:30,2010-10-08 19:02:30,1,0.21959437
2010-10-08 21:05:00,2010-10-08 21:05:00,1,0.21674739
2010-10-10 08:52:30,2010-10-10 08:52:30,1,0.21893491
2010-10-10 19:10:30,2010-10-10 19:10:30,1,0.21360368
2010-10-11 08:01:00,2010-10-11 08:01:00,1,0.22230841
2010-10-12 12:49:00,2010-10-12 12:49:00,1,0.2378712
2010-10-13 07:29:30,2010-10-13 07:29:30,1,0.22766571
2010-10-13 18:57:00,2010-10-13 18:57:00,1,0.22306262
2010-10-03 12:36:00,2010-10-03 12:36:00,1,0.2186708
2010-11-14 14:46:30,2010-11-14 14:46:30,1,0.2771142
2010-11-14 23:38:30,2010-11-14 23:38:30,1,0.21580303
2010-11-15 15:00:30,2010-11-15 15:00:30,1,0.23879041
2010-11-16 11:37:00,2010-11-16 11:37:00,1,0.23543769
2010-11-16 23:10:30,2010-11-16 23:10:30,1,0.4031012
2010-11-17 01:34:30,2010-11-17 01:34:30,1,0.21238132
2010-11-17 01:38:30,2010-11-17 01:38:30,1,0.23356426
2010-11-17 13:46:30,2010-11-17 13:46:30,1,0.2978459
2010-11-17 14:17:00,2010-11-17 14:17:00,1,0.25915313
2010-11-17 16:14:30,2010-11-17 16:14:30,1,0.22325945
2010-11-17 17:13:00,2010-11-17 17:13:00,1,0.21658248
2010-11-17 17:39:30,2010-11-17 17:39:30,1,0.27143815
2010-11-18 07:54:30,2010-11-18 07:54:30,1,0.22141959
2010-11-18 08:46:30,2010-11-18 08:46:30,1,0.26769003
2010-11-18 10:46:30,2010-11-18 10:46:30,1,0.24854657
2010-11-02 00:49:00,2010-11-02 00:49:00,1,0.24181084
2010-11-19 11:57:00,2010-11-19 11:57:00,1,0.25511846
2010-11-19 16:02:30,2010-11-19 16:02:30,1,0.23207808
2010-11-19 18:06:30,2010-11-19 18:06:30,1,0.22640441
2010-11-19 18:57:00,2010-11-19 18:57:00,1,0.25056183
2010-11-19 22:38:30,2010-11-19 22:38:30,1,0.25565505
2010-11-20 05:42:30,2010-11-20 05:42:30,1,0.22460665
2010-11-20 08:03:00,2010-11-20 08:03:00,1,0.21493487
2010-11-21 01:58:30,2010-11-21 01:58:30,1,0.21359843
2010-11-21 16:12:30,2010-11-21 16:12:30,1,0.22513661
2010-11-22 02:01:00,2010-11-22 02:01:00,1,0.2115587
2010-11-22 12:44:00,2010-11-22 12:44:00,1,0.22634022
2010-11-22 18:36:30,2010-11-22 18:36:30,1,0.2285742
2010-11-23 04:06:30,2010-11-23 04:06:30,1,0.21306874
2010-11-24 06:49:00,2010-11-24 06:49:00,1,0.24923736
2010-11-24 10:14:30,2010-11-24 10:14:30,1,0.2190595
2010-11-19 07:23:30,2010-11-19 07:23:30,1,0.23366268
2010-11-02 04:59:30,2010-11-02 04:59:30,1,0.21563074
2010-11-03 22:22:30,2010-11-03 22:22:30,1,0.24119851
2010-11-04 03:41:00,2010-11-04 03:41:00,1,0.21416137
2010-11-04 07:15:30,2010-11-04 07:15:30,1,0.24104199
2010-11-04 07:18:30,2010-11-04 07:18:30,1,0.2534463
2010-11-04 12:46:30,2010-11-04 12:46:30,1,0.25001928
2010-11-04 17:40:30,2010-11-04 17:40:30,1,0.24433774
2010-11-04 17:50:30,2010-11-04 17:50:30,1,0.21146694
2010-11-05 05:37:00,2010-11-05 05:37:00,1,0.21675175
2010-11-06 09:48:00,2010-11-06 09:48:00,1,0.22660732
2010-11-06 17:01:00,2010-11-06 17:01:00,1,0.2804544
2010-11-06 18:20:00,2010-11-06 18:20:00,1,0.23182127
2010-11-07 21:42:30,2010-11-07 21:42:30,1,0.21223623
2010-11-07 23:29:30,2010-11-07 23:29:30,1,0.22573823
2010-11-08 03:53:00,2010-11-08 03:53:00,1,0.27122095
2010-11-13 18:22:30,2010-11-13 18:22:30,1,0.21411286
2010-11-08 05:23:30,2010-11-08 05:23:30,1,0.2265285
2010-11-08 12:52:00,2010-11-08 12:52:00,1,0.23002331
2010-11-08 20:22:30,2010-11-08 20:22:30,1,0.21405305
2010-11-09 19:21:00,2010-11-09 19:21:00,1,0.2814494
2010-11-10 00:38:30,2010-11-10 00:38:30,1,0.28855094
2010-11-10 02:12:00,2010-11-10 02:12:00,1,0.23091547
2010-11-10 21:39:00,2010-11-10 21:39:00,1,0.21426101
2010-11-11 03:55:30,2010-11-11 03:55:30,1,0.24551868
2010-11-11 16:49:00,2010-11-11 16:49:00,1,0.2885768
2010-11-12 16:45:00,2010-11-12 16:45:00,1,0.22011662
2010-11-12 17:57:00,2010-11-12 17:57:00,1,0.2665314
2010-11-12 19:45:00,2010-11-12 19:45:00,1,0.21660928
2010-11-13 00:25:00,2010-11-13 00:25:00,1,0.22303793
2010-11-13 05:15:30,2010-11-13 05:15:30,1,0.22056961
2010-11-13 11:07:30,2010-11-13 11:07:30,1,0.22445549
2010-11-08 05:05:00,2010-11-08 05:05:00,1,0.21659267
2013-12-31 19:56:30,2013-12-31 19:56:30,1,0.22489159
2011-05-16 17:42:30,2011-05-16 17:42:30,1,0.2143886
2011-05-16 19:37:30,2011-05-16 19:37:30,1,0.2266421
2011-05-16 22:25:00,2011-05-16 22:25:00,1,0.21825331
2011-05-16 22:28:00,2011-05-16 22:28:00,1,0.22165805
2011-05-17 04:41:00,2011-05-17 04:41:00,1,0.23661704
2011-05-17 09:00:00,2011-05-17 09:00:00,1,0.21264003
2011-05-17 10:28:30,2011-05-17 10:28:30,1,0.22083913
2011-05-17 14:33:00,2011-05-17 14:33:00,1,0.24170941
2011-05-18 17:14:00,2011-05-18 17:14:00,1,0.23466076
2011-05-19 09:13:30,2011-05-19 09:13:30,1,0.23837166
2011-05-19 12:30:30,2011-05-19 12:30:30,1,0.23476645
2011-05-19 15:14:30,2011-05-19 15:14:30,1,0.24553475
2011-05-19 18:30:30,2011-05-19 18:30:30,1,0.2210473
2011-01-31 01:38:00,2011-01-31 01:38:00,1,0.23364605
2011-05-20 23:30:00,2011-05-20 23:30:00,1,0.22239465
2011-05-21 00:44:30,2011-05-21 00:44:30,1,0.23025495
2011-05-21 10:25:00,2011-05-21 10:25:00,1,0.21981896
2011-05-21 14:30:30,2011-05-21 14:30:30,1,0.279176
2011-05-22 11:26:30,2011-05-22 11:26:30,1,0.22147006
2011-05-23 03:55:30,2011-05-23 03:55:30,1,0.22514214
2011-05-23 13:29:30,2011-05-23 13:29:30,1,0.21395352
2011-05-24 02:49:30,2011-05-24 02:49:30,1,0.22666886
2011-05-24 13:26:00,2011-05-24 13:26:00,1,0.2137866
2011-05-24 22:06:30,2011-05-24 22:06:30,1,0.21620093
2011-05-25 11:56:00,2011-05-25 11:56:00,1,0.21378179
2011-05-26 00:14:30,2011-05-26 00:14:30,1,0.24478637
2011-05-26 00:46:30,2011-05-26 00:46:30,1,0.27132887
2011-05-26 13:48:00,2011-05-26 13:48:00,1,0.22330023
2011-05-26 20:42:00,2011-05-26 20:42:00,1,0.25483963
2011-05-19 19:15:30,2011-05-19 19:15:30,1,0.21520028
2011-05-05 08:01:00,2011-05-05 08:01:00,1,0.23028108
2011-05-05 19:18:30,2011-05-05 19:18:30,1,0.22368857
2011-05-06 03:10:30,2011-05-06 03:10:30,1,0.23752469
2011-05-06 17:13:00,2011-05-06 17:13:00,1,0.21247041
2011-05-06 18:17:00,2011-05-06 18:17:00,1,0.2514038
2011-05-07 03:08:30,2011-05-07 03:08:30,1,0.21827357
2011-05-07 10:06:30,2011-05-07 10:06:30,1,0.24341835
2011-05-07 11:40:00,2011-05-07 11:40:00,1,0.23370562
2011-05-07 15:21:00,2011-05-07 15:21:00,1,0.24472408
2011-05-07 15:34:30,2011-05-07 15:34:30,1,0.21269666
2011-05-07 19:53:30,2011-05-07 19:53:30,1,0.24990243
2011-05-08 12:41:00,2011-05-08 12:41:00,1,0.21438698
2011-05-08 18:58:00,2011-05-08 18:58:00,1,0.22340931
2011-05-08 20:17:00,2011-05-08 20:17:00,1,0.2416793
2011-05-09 10:25:30,2011-05-09 10:25:30,1,0.22547296
2011-05-16 07:53:00,2011-05-16 07:53:00,1,0.23404036
2011-05-10 13:24:00,2011-05-10 13:24:00,1,0.24899735
2011-05-10 15:34:00,2011-05-10 15:34:00,1,0.22216727
2011-05-10 17:29:00,2011-05-10 17:29:00,1,0.21717538
2011-05-11 10:38:30,2011-05-11 10:38:30,1,0.21961835
2011-05-12 15:45:00,2011-05-12 15:45:00,1,0.21439216
2011-05-12 19:40:00,2011-05-12 19:40:00,1,0.21455173
2011-05-12 22:09:00,2011-05-12 22:09:00,1,0.21646675
2011-05-13 15:34:30,2011-05-13 15:34:30,1,0.22053774
2011-05-14 08:43:30,2011-05-14 08:43:30,1,0.22058828
2011-05-14 18:10:00,2011-05-14 18:10:00,1,0.23215696
2011-05-15 04:57:00,2011-05-15 04:57:00,1,0.23323286
2011-05-15 12:52:30,2011-05-15 12:52:30,1,0.26883194
2011-05-16 00:46:30,2011-05-16 00:46:30,1,0.22881122
2011-05-16 05:34:30,2011-05-16 05:34:30,1,0.3222595
2011-05-16 07:42:30,2011-05-16 07:42:30,1,0.27118248
2011-05-10 09:45:00,2011-05-10 09:45:00,1,0.21259348
2011-06-09 02:49:00,2011-06-09 02:49:00,1,1.1993856
2011-06-21 03:13:00,2011-06-21 03:13:00,1,0.21815172
2011-06-21 14:14:30,2011-06-21 14:14:30,1,0.21235089
2011-06-22 02:34:00,2011-06-22 02:34:00,1,0.2202981
2011-06-23 07:09:00,2011-06-23 07:09:00,1,0.22923161
2011-06-24 20:54:30,2011-06-24 20:54:30,1,0.2234322
2011-06-25 04:49:00,2011-06-25 04:49:00,1,0.22593568
2011-06-25 05:53:00,2011-06-25 05:53:00,1,0.21506922
2011-06-26 01:06:00,2011-06-26 01:06:00,1,0.2749153
2011-06-26 22:09:00,2011-06-26 22:09:00,1,0.22310393
2011-06-26 23:54:00,2011-06-26 23:54:00,1,0.22240485
2011-06-29 01:37:00,2011-06-29 01:37:00,1,0.24884106
2011-06-30 07:25:00,2011-06-30 07:25:00,1,0.30569506
2011-06-30 22:06:30,2011-06-30 22:06:30,1,0.27078992
2011-07-01 05:21:30,2011-07-01 05:21:30,1,0.2306078
2011-05-26 21:21:00,2011-05-26 21:21:00,1,0.2274517
2011-07-03 12:17:30,2011-07-03 12:17:30,1,0.22611839
2011-07-04 00:14:30,2011-07-04 00:14:30,1,0.24859895
2011-07-04 08:11:30,2011-07-04 08:11:30,1,0.23096755
2011-07-04 23:42:30,2011-07-04 23:42:30,1,0.21486858
2011-07-05 01:06:00,2011-07-05 01:06:00,1,0.24781549
2011-07-05 07:33:00,2011-07-05 07:33:00,1,0.25238296
2011-07-05 07:53:00,2011-07-05 07:53:00,1,0.30527702
2011-07-05 23:02:30,2011-07-05 23:02:30,1,0.21425769
2011-07-07 06:09:30,2011-07-07 06:09:30,1,0.31059787
2011-07-07 19:50:30,2011-07-07 19:50:30,1,0.2409526
